region,working_age,purchasegroup,chargeoffamt,chargeoffamt_present,judgment_active,acct_post_judgment,judgment_amount,judgment_amount_present,days_between_chargeoff_and_judgment,agency_ever,legal_ever,wage_garnishable_state,bank_account_found,FT_job_found,PT_job_found,verification_completed,contains_judgment_image,min_payment_within_5_years_of_chargeoff
midwest,1,Dormant Judgment,,0,1,1,9375.46,1,1618.0,1,1,1,0,0,0,0,0,0
midwest,1,Dormant Judgment,,0,1,1,9677.09,1,482.0,1,0,1,0,0,0,0,0,0
midwest,1,Dormant Judgment,,0,1,1,13103.23,1,1096.0,1,0,1,0,0,0,0,0,0
northeast,1,Dormant Judgment,,0,1,1,1889.94,1,2104.0,1,0,1,0,0,0,0,0,0
northeast,1,Dormant Judgment,,0,1,1,2205.04,1,2368.0,0,1,1,0,1,0,1,1,0
midwest,1,Dormant Judgment,,0,0,1,2243.57,1,2672.0,1,1,1,0,0,0,1,1,0
midwest,1,Dormant Judgment,,0,1,1,2498.78,1,1203.0,1,1,1,0,0,0,1,0,0
midwest,1,Dormant Judgment,,0,0,1,6368.74,1,1183.0,1,1,1,0,0,0,1,0,0
midwest,1,Dormant Judgment,,0,1,1,7061.0,1,2030.0,1,1,1,0,0,0,1,0,0
southeast,1,Dormant Judgment,,0,1,1,1663.32,1,777.0,1,1,1,1,1,0,1,1,0
southeast,1,Dormant Judgment,,0,1,1,2208.9,1,521.0,1,1,1,0,0,0,1,1,0
northeast,1,Dormant Judgment,,0,1,1,10799.61,1,2026.0,1,0,1,0,0,1,1,1,1
west,1,Suit,1260.97,1,0,1,,0,,0,1,1,0,0,0,0,0,1
northeast,1,Dormant Judgment,,0,1,1,1052.98,1,1964.0,1,1,1,0,1,0,1,1,0
southwest,1,Dormant Judgment,,0,0,1,2275.09,1,1365.0,1,1,0,1,0,0,1,1,0
northeast,1,Dormant Judgment,3608.44,1,0,1,4972.3,1,1969.0,0,1,1,0,1,0,0,0,0
west,1,Dormant Judgment,3685.26,1,0,0,5045.47,1,813.0,1,0,1,0,1,0,1,0,0
midwest,1,Dormant Judgment,2075.07,1,0,1,2075.07,1,484.0,1,1,1,0,1,0,1,1,0
midwest,1,Dormant Judgment,1077.29,1,0,1,1375.03,1,1757.0,1,1,1,0,1,0,1,1,0
northeast,1,Dormant Judgment,,0,1,1,1354.32,1,1247.0,1,0,1,0,0,0,1,1,0
southwest,1,Dormant Judgment,362.54,1,1,1,1114.9,1,1166.0,1,1,1,0,1,0,1,1,0
northeast,1,Dormant Judgment,235.32,1,1,1,501.54,1,985.0,1,0,1,0,0,0,1,1,0
southeast,1,Dormant Judgment,3041.29,1,0,1,5037.57,1,1161.0,1,1,1,0,1,0,1,1,0
southwest,1,Dormant Judgment,,0,0,1,1347.17,1,1312.0,0,1,0,0,0,0,1,1,0
midwest,1,Suit,1368.58,1,0,0,,0,,0,1,1,0,0,0,0,0,1
midwest,1,Suit,1562.84,1,0,0,,0,,0,1,1,0,0,0,0,0,1
midwest,1,Suit,963.88,1,0,0,,0,,0,1,1,0,0,0,0,0,1
midwest,1,Suit,862.81,1,0,1,980.93,1,469.0,0,1,1,0,0,0,0,1,1
midwest,1,Suit,702.63,1,1,1,893.87,1,447.0,0,1,1,1,0,0,1,1,1
midwest,1,Suit,831.85,1,0,1,1050.85,1,488.0,0,1,1,1,0,0,1,1,1
midwest,1,Suit,1014.76,1,0,1,1334.94,1,503.0,0,1,1,0,1,0,1,1,1
midwest,1,Suit,1012.23,1,0,0,,0,,0,1,1,0,0,0,0,0,1
midwest,1,Suit,2991.47,1,0,0,,0,,0,1,1,0,0,0,0,0,1
southwest,1,Suit,1159.46,1,0,0,,0,,0,1,1,0,0,0,0,0,1
west,1,Dormant Judgment,,0,0,1,1898.52,1,1107.0,1,0,1,0,0,0,1,1,0
southeast,1,Dormant Judgment,,0,1,1,4503.44,1,1431.0,1,1,1,0,1,0,1,1,0
northeast,1,Dormant Judgment,,0,1,1,1186.29,1,1874.0,1,1,1,0,1,0,1,1,0
southeast,1,Dormant Judgment,2210.52,1,1,1,2758.45,1,12.0,1,1,1,1,1,0,1,1,1
southeast,1,Dormant Judgment,2718.18,1,1,1,3041.25,1,28.0,1,1,1,0,0,0,1,1,0
southeast,1,Dormant Judgment,3597.68,1,1,1,4637.06,1,102.0,0,1,1,0,1,0,1,1,1
southeast,1,Dormant Judgment,2668.36,1,1,1,3583.02,1,21.0,1,1,1,1,0,1,1,1,0
midwest,1,Suit,8844.43,1,0,1,9108.95,1,691.0,0,1,1,0,1,0,0,1,1
southeast,1,Dormant Judgment,,0,0,1,5264.73,1,2440.0,1,1,1,0,1,0,1,1,0
southeast,1,Dormant Judgment,,0,1,1,2264.97,1,430.0,1,1,1,1,0,0,1,1,1
west,1,Dormant Judgment,3403.52,1,0,1,3651.55,1,1745.0,1,1,1,1,0,0,0,1,0
midwest,1,Suit,788.41,1,0,0,,0,,0,1,1,0,0,0,0,0,1
midwest,1,Suit,1387.61,1,0,1,1721.5,1,932.0,0,1,1,1,0,0,1,1,1
midwest,1,Suit,981.5,1,0,0,,0,,0,1,1,0,0,0,0,0,1
midwest,1,Suit,753.61,1,0,1,1035.37,1,1275.0,0,1,1,0,1,0,1,1,1
midwest,1,Suit,772.69,1,0,0,,0,,0,1,1,0,0,0,0,0,1
midwest,0,Suit,2949.91,1,0,0,,0,,0,1,1,0,0,0,0,0,1
midwest,1,Suit,1166.58,1,0,0,,0,,0,1,1,0,0,0,0,0,1
midwest,1,Suit,1457.3,1,0,0,,0,,0,1,1,0,0,0,0,0,1
midwest,1,Suit,2655.01,1,0,1,2986.64,1,1224.0,0,1,1,1,1,0,1,1,1
midwest,1,Suit,2017.04,1,0,0,,0,,0,1,1,0,0,0,0,0,1
midwest,1,Suit,1043.05,1,0,1,1271.19,1,860.0,0,1,1,0,1,0,0,1,1
midwest,1,Suit,1060.19,1,0,0,,0,,0,1,1,0,0,0,0,0,1
midwest,1,Suit,1432.48,1,0,0,,0,,0,1,1,0,0,0,0,0,1
midwest,1,Suit,2111.65,1,0,1,2243.22,1,1119.0,0,1,1,1,1,0,1,1,1
midwest,1,Suit,1411.51,1,0,1,,0,,0,1,1,0,0,0,0,0,1
midwest,1,Suit,720.67,1,0,0,,0,,0,1,1,0,0,0,0,0,1
midwest,1,Suit,935.37,1,0,1,1066.94,1,1642.0,0,1,1,1,1,0,1,1,1
northeast,1,Dormant Judgment,,0,1,1,3194.53,1,391.0,1,1,1,0,1,0,1,0,0
west,1,Dormant Judgment,,0,0,0,2104.24,1,806.0,1,0,1,0,0,0,1,0,0
midwest,1,Dormant Judgment,,0,0,1,1060.56,1,2178.0,1,0,1,0,1,0,1,0,0
southeast,1,Dormant Judgment,,0,1,1,2817.99,1,1011.0,1,1,1,0,0,0,1,0,0
northeast,1,Dormant Judgment,,0,1,1,2506.17,1,1393.0,1,0,1,0,0,0,0,1,0
southeast,1,Dormant Judgment,2337.27,1,1,1,2492.77,1,2318.0,0,1,1,0,1,0,1,0,0
midwest,1,Dormant Judgment,,0,0,1,4694.58,1,1907.0,1,0,1,0,0,0,1,1,0
southeast,1,Dormant Judgment,6279.76,1,1,1,7762.17,1,397.0,1,1,1,0,0,0,1,1,0
midwest,1,Dormant Judgment,11165.97,1,1,1,11165.97,1,417.0,1,1,1,1,1,0,1,1,0
southeast,1,Dormant Judgment,2567.23,1,1,1,3208.85,1,517.0,1,1,1,0,0,1,1,1,0
southeast,1,Dormant Judgment,1369.93,1,0,1,1468.24,1,715.0,1,1,1,0,1,0,1,1,0
southeast,1,Dormant Judgment,1653.81,1,1,1,2169.75,1,714.0,1,1,1,0,0,0,1,1,0
midwest,1,Dormant Judgment,,0,1,1,1416.07,1,1575.0,0,1,1,0,0,0,1,0,0
midwest,1,Dormant Judgment,,0,1,1,3941.57,1,867.0,1,0,1,0,0,0,0,1,0
northeast,1,Dormant Judgment,1097.22,1,1,1,1174.73,1,984.0,1,1,1,0,1,0,1,1,0
midwest,1,Dormant Judgment,803.48,1,1,1,970.32,1,2042.0,1,0,1,0,0,0,1,0,0
midwest,1,Dormant Judgment,3511.03,1,0,1,3511.03,1,1310.0,1,0,1,0,0,0,1,0,0
midwest,1,Dormant Judgment,,0,1,1,15961.99,1,1650.0,1,1,1,0,1,0,1,1,0
west,1,Dormant Judgment,,0,0,1,4110.96,1,916.0,1,1,1,1,1,0,1,1,0
midwest,1,Dormant Judgment,,0,0,1,1654.09,1,1530.0,1,1,1,0,1,0,1,1,0
midwest,1,Dormant Judgment,,0,1,1,9402.39,1,1317.0,1,0,1,0,0,0,0,1,0
midwest,1,Dormant Judgment,10733.59,1,1,1,10932.59,1,1124.0,1,1,1,0,1,0,1,1,0
west,1,Dormant Judgment,,0,1,1,5396.06,1,4586.0,1,1,1,0,1,0,1,0,0
northeast,1,Dormant Judgment,499.68,1,1,1,945.23,1,1773.0,1,1,0,0,0,0,1,1,0
northeast,1,Dormant Judgment,,0,0,1,3810.75,1,702.0,1,1,1,0,0,0,1,1,0
southeast,1,Dormant Judgment,,0,1,1,1749.77,1,649.0,1,0,1,0,0,0,1,1,0
northeast,1,Dormant Judgment,,0,0,0,2146.25,1,1106.0,1,0,1,0,0,0,1,0,0
northeast,1,Suit,,0,0,0,,0,,0,1,1,0,0,0,0,0,1
northeast,1,Dormant Judgment,,0,1,1,1838.34,1,740.0,1,0,1,0,0,0,0,1,0
west,1,Dormant Judgment,,0,1,1,18601.09,1,4109.0,1,1,1,0,0,0,1,1,0
midwest,1,Dormant Judgment,,0,0,1,3551.94,1,1433.0,1,1,1,0,1,0,1,1,0
southwest,1,Dormant Judgment,,0,0,1,1761.41,1,1945.0,1,1,1,0,1,0,1,1,0
west,1,Dormant Judgment,,0,0,1,6207.99,1,1382.0,1,1,1,1,0,0,1,1,0
northeast,1,Dormant Judgment,,0,1,1,1274.19,1,1012.0,1,1,1,1,1,0,1,1,0
west,1,Dormant Judgment,23506.27,1,1,1,23966.27,1,1397.0,1,1,1,0,0,0,1,1,0
southeast,1,Dormant Judgment,,0,1,1,2566.59,1,640.0,1,0,1,0,0,0,1,1,0
northeast,1,Dormant Judgment,,0,0,1,9755.5,1,1903.0,1,1,1,0,1,0,0,0,0
northeast,1,Suit,,0,1,1,1505.8,1,535.0,0,1,1,0,1,0,1,1,1
southeast,1,Dormant Judgment,,0,1,1,1449.87,1,387.0,1,1,1,1,0,0,1,1,1
west,1,Dormant Judgment,1308.13,1,0,1,2390.42,1,795.0,1,1,1,1,0,0,1,0,0
southwest,1,Dormant Judgment,833.01,1,0,1,1093.71,1,878.0,1,0,1,0,0,0,1,1,0
midwest,1,Dormant Judgment,3588.28,1,1,1,3817.48,1,841.0,0,1,1,0,1,0,1,1,0
southwest,1,Dormant Judgment,,0,1,1,7600.32,1,1253.0,1,1,0,0,0,0,1,1,0
midwest,1,Dormant Judgment,4044.9,1,1,1,7250.62,1,1102.0,1,1,1,0,1,0,1,1,0
midwest,1,Dormant Judgment,,0,0,1,2036.72,1,1704.0,1,0,1,0,0,0,1,1,1
northeast,1,Dormant Judgment,,0,1,1,1656.82,1,2179.0,1,0,0,0,0,0,1,1,0
southwest,1,Dormant Judgment,,0,0,1,5803.67,1,1686.0,1,1,0,1,0,0,1,1,0
northeast,1,Dormant Judgment,7090.19,1,1,1,9082.58,1,772.0,1,0,1,0,0,0,1,0,0
northeast,1,Dormant Judgment,,0,1,1,1288.59,1,1061.0,1,1,1,1,0,0,1,1,0
northeast,1,Dormant Judgment,2408.73,1,1,1,4070.94,1,1579.0,1,0,1,0,0,0,0,0,1
midwest,1,Dormant Judgment,1951.06,1,0,1,4303.44,1,1721.0,1,0,1,0,0,0,0,1,0
southeast,1,Dormant Judgment,1848.44,1,0,1,2099.82,1,340.0,1,1,1,1,0,0,1,1,0
southeast,1,Dormant Judgment,3608.83,1,1,1,4359.43,1,1097.0,1,0,1,0,0,0,1,0,0
midwest,1,Dormant Judgment,,0,1,1,611.04,1,2008.0,1,0,1,0,0,0,0,1,0
west,1,Dormant Judgment,2992.49,1,0,1,4241.16,1,1242.0,1,1,1,1,0,0,1,1,0
southeast,1,Dormant Judgment,,0,1,1,6163.33,1,1135.0,1,1,1,1,1,0,1,1,0
southeast,1,Dormant Judgment,,0,1,1,6194.97,1,884.0,1,0,1,0,0,0,1,1,0
northeast,1,Dormant Judgment,,0,0,0,10993.56,1,841.0,1,0,0,0,0,0,1,1,0
west,1,Dormant Judgment,1133.2,1,1,1,1367.2,1,772.0,1,0,1,0,0,0,1,1,1
west,1,Dormant Judgment,4969.25,1,0,1,6387.74,1,877.0,1,1,1,1,0,0,1,1,0
midwest,1,Dormant Judgment,1167.68,1,0,0,1167.68,1,1726.0,1,0,1,1,1,0,1,1,0
northeast,1,Dormant Judgment,747.39,1,1,1,647.39,1,322.0,1,0,1,0,0,0,0,0,0
midwest,1,Suit,2370.0,1,0,0,,0,,1,0,1,0,0,0,0,0,0
southeast,1,Suit,410.0,1,0,0,,0,,1,0,1,0,0,0,0,0,1
southwest,1,Suit,300.0,1,0,0,,0,,1,0,0,0,0,0,0,0,1
southwest,1,Dormant Judgment,,0,0,1,3384.55,1,937.0,1,1,0,0,0,0,0,1,0
southeast,1,Dormant Judgment,,0,1,1,6467.48,1,451.0,1,1,1,0,0,0,1,1,0
northeast,1,Dormant Judgment,1566.33,1,1,1,1665.66,1,1329.0,1,0,1,0,0,0,1,1,0
southeast,1,Dormant Judgment,2452.84,1,1,1,3078.95,1,985.0,1,1,1,0,1,0,1,1,0
southeast,1,Dormant Judgment,2084.5,1,1,1,2502.56,1,1041.0,1,1,1,0,1,0,1,1,0
west,1,Dormant Judgment,1562.19,1,0,1,2554.21,1,948.0,1,1,1,1,0,0,1,1,0
west,1,Dormant Judgment,,0,0,1,8301.19,1,1330.0,1,1,1,0,1,0,1,1,0
northeast,1,Dormant Judgment,1775.12,1,1,1,2031.16,1,2582.0,1,1,1,0,1,0,1,1,0
hi_ak,1,Dormant Judgment,1369.12,1,1,1,1916.14,1,2133.0,1,1,1,1,1,0,1,1,0
midwest,1,Dormant Judgment,902.39,1,0,1,902.39,1,480.0,1,1,1,0,0,0,1,1,1
midwest,1,Dormant Judgment,3810.0,1,1,1,3810.0,1,937.0,0,1,1,0,1,0,0,1,0
midwest,1,Dormant Judgment,1041.85,1,0,1,1327.71,1,1474.0,1,1,1,0,1,0,1,1,0
northeast,1,Dormant Judgment,745.22,1,0,1,1077.67,1,122.0,1,1,1,1,1,0,1,1,0
northeast,0,Dormant Judgment,,0,0,0,,0,344.0,0,0,0,0,0,0,0,0,0
midwest,0,Dormant Judgment,,0,1,1,20330.68,1,1343.0,1,0,1,0,0,0,1,1,0
west,1,Dormant Judgment,,0,0,1,3908.99,1,1366.0,1,1,1,0,0,0,1,1,0
west,1,Dormant Judgment,,0,0,1,7713.21,1,1193.0,1,0,1,0,0,1,1,1,0
west,1,Dormant Judgment,,0,0,1,2923.23,1,1574.0,1,0,1,0,0,1,1,0,0
west,1,Dormant Judgment,,0,0,1,6886.07,1,1528.0,1,1,1,0,0,0,1,1,0
southeast,1,Dormant Judgment,,0,1,1,11979.71,1,1389.0,1,1,1,1,0,1,1,1,0
southeast,1,Dormant Judgment,,0,1,1,12040.24,1,1908.0,1,0,1,0,0,0,1,1,0
northeast,1,Dormant Judgment,,0,1,1,3726.53,1,1178.0,1,1,1,0,1,0,0,1,0
northeast,1,Dormant Judgment,,0,1,1,1500.12,1,1223.0,1,1,1,0,0,0,0,1,0
midwest,1,Dormant Judgment,,0,1,1,6679.76,1,1279.0,1,1,1,1,0,0,1,1,0
southwest,1,Dormant Judgment,,0,0,1,3236.66,1,934.0,1,1,0,0,0,0,1,0,0
midwest,1,Dormant Judgment,3240.68,1,1,1,3405.68,1,1060.0,1,1,1,0,0,0,1,0,1
west,1,Dormant Judgment,1320.13,1,1,1,4504.29,1,1033.0,0,1,1,0,1,0,0,0,0
west,1,Dormant Judgment,2763.07,1,0,1,8668.82,1,4559.0,1,1,1,1,1,0,1,0,0
northeast,1,Dormant Judgment,,0,1,1,1787.57,1,769.0,1,0,1,0,0,0,1,1,0
southwest,1,Dormant Judgment,4428.84,1,0,1,4584.69,1,1071.0,1,1,1,1,1,0,1,1,0
west,1,Dormant Judgment,,0,0,1,11754.61,1,1841.0,1,1,1,0,0,0,0,1,0
midwest,1,Dormant Judgment,,0,0,1,5926.11,1,4630.0,1,1,1,0,1,0,1,1,0
west,1,Dormant Judgment,,0,0,0,7197.86,1,1600.0,1,0,1,0,0,0,1,1,0
southeast,1,Dormant Judgment,,0,1,1,6125.37,1,589.0,1,1,1,0,1,0,1,1,1
southwest,1,Dormant Judgment,1919.47,1,0,1,1564.54,1,777.0,1,1,1,0,1,0,1,1,0
northeast,1,Dormant Judgment,,0,1,1,1889.16,1,392.0,1,1,0,0,0,0,1,1,0
west,1,Dormant Judgment,,0,0,0,8899.5,1,245.0,1,0,1,0,0,0,1,1,0
midwest,1,Dormant Judgment,,0,0,1,7480.28,1,448.0,0,1,1,0,0,0,0,1,0
midwest,1,Suit,890.25,1,0,0,,0,,0,1,1,0,0,0,0,0,1
midwest,1,Suit,776.07,1,1,1,776.07,1,295.0,0,1,1,0,1,0,1,1,1
midwest,1,Suit,832.97,1,0,0,,0,,0,1,1,0,0,0,0,0,1
midwest,1,Suit,924.7,1,0,1,1207.76,1,862.0,0,1,1,0,0,0,0,1,1
northeast,1,Dormant Judgment,,0,1,1,6515.27,1,430.0,0,1,1,0,1,0,1,1,0
midwest,1,Dormant Judgment,1316.3,1,0,0,1316.3,1,1210.0,1,0,1,0,0,0,1,1,0
northeast,1,Dormant Judgment,2142.33,1,1,1,2801.61,1,1126.0,1,1,1,0,1,0,1,1,0
southeast,1,Dormant Judgment,,0,1,1,1838.93,1,454.0,0,1,1,0,1,0,1,1,0
northeast,1,Dormant Judgment,2745.25,1,0,1,2988.95,1,1305.0,0,1,1,0,1,0,0,0,0
southeast,1,Dormant Judgment,1787.27,1,0,0,1394.88,1,1248.0,1,0,1,0,0,0,1,1,0
midwest,1,Dormant Judgment,,0,1,1,3158.67,1,1369.0,1,0,1,0,1,0,1,1,0
southwest,1,Suit,260.0,1,0,0,,0,,1,0,0,0,0,0,0,0,1
southwest,1,Suit,1246.0,1,0,0,,0,,1,0,0,0,0,0,0,0,1
southwest,1,Suit,632.92,1,0,0,,0,,1,0,0,0,0,0,0,0,1
southwest,1,Suit,769.0,1,0,0,,0,,1,0,0,0,0,0,0,0,1
southwest,1,Suit,489.37,1,0,0,,0,,1,0,0,0,0,0,0,0,1
southwest,1,Suit,300.0,1,0,0,,0,,1,0,0,0,0,0,0,0,1
southeast,1,Suit,598.0,1,0,0,,0,,1,0,1,0,0,0,0,0,0
southeast,1,Dormant Judgment,6050.44,1,0,1,7541.12,1,393.0,1,1,1,0,0,0,0,1,0
southeast,1,Dormant Judgment,2134.39,1,1,1,2359.77,1,989.0,1,1,1,0,0,0,0,1,0
northeast,1,Dormant Judgment,,0,1,1,4425.33,1,708.0,1,1,1,0,0,0,0,1,0
northeast,1,Dormant Judgment,1133.71,1,1,1,1689.47,1,839.0,1,1,0,0,0,0,0,1,0
