data_id,region,data_state,account_status,purchasegroup,consumer_dob,chargeoff_age,working_age,agency_ever,legal_ever,wage_garnishable_state,bank_account_found,FT_job_found,PT_job_found,verification_completed,contains_judgment_image,data_bal_total,chargeoff_date,chargeoff_date_bom,chargeoffamt,chargeoffamt_present,judgment_status,judgment_active,acct_post_judgment,judgment_date,days_between_chargeoff_and_judgment,judgment_amount,judgment_amount_present,chargeoff_precovid(2020-03-01),judgment_precovid(2020-03-01),total_transactions,num_payments,num_reversals,net_num_payments,sum_pay_amount,avg_pay_amount,min_pay_date,max_pay_date,payment_duration_days,avg_days_between_payments,avg_monthly_payment(duration>=365days),days_between_chargeoff_and_min_pay_date,days_between_chargeoff_and_max_pay_date,days_between_judgment_and_min_pay_date,days_between_judgment_and_max_pay_date,min_payment_within_5_years_of_chargeoff,closed_w_max_pmt_within_5_yrs_of_min_pmt,max_pmt_within_5_yrs_of_min_pmt_within_5_yrs_of_chargeoff
98207,northeast,NY,Placement (3); Active,Dormant Judgment,01/01/1962,39,1,1,0,1,0,0,0,0,1,15690.83,2001-03,01/03/2001,,0,Active,1,1,09/05/2006,1895,6350.27,1,1,1,,,,,,,,,,,,,,,,0,,
98220,northeast,NY,Placement (3); Active,Dormant Judgment,01/01/1954,48,1,1,0,1,0,0,0,0,1,24164.9,2002-03,01/03/2002,,0,Active,1,1,27/04/2006,1518,9761.48,1,1,1,,,,,,,,,,,,,,,,0,,
98391,northeast,NY,Placement (3); Active,Dormant Judgment,01/01/1969,36,1,1,0,1,0,0,0,0,1,2138.71,2005-06,01/06/2005,,0,Active,1,1,09/09/2008,1196,958.08,1,1,1,,,,,,,,,,,,,,,,0,,
98470,northeast,NY,Placement (3); Active,Dormant Judgment,01/01/1983,23,1,1,0,1,0,0,0,1,1,18480.62,2005-10,01/10/2005,,0,Active,1,1,14/07/2009,1382,8450.12,1,1,1,,,,,,,,,,,,,,,,0,,
98560,northeast,NY,Placement (3); Active,Dormant Judgment,01/01/1957,49,1,1,0,1,0,0,0,0,1,6336.78,2005-10,01/10/2005,,0,Active,1,1,10/04/2007,556,2796.97,1,1,1,,,,,,,,,,,,,,,,0,,
98589,northeast,NY,Placement (3); Active,Dormant Judgment,01/01/1950,57,1,1,0,1,0,0,0,0,1,9642.93,2006-09,01/09/2006,,0,Active,1,1,10/07/2008,678,4238.43,1,1,1,,,,,,,,,,,,,,,,0,,
98610,northeast,NY,Placement (3); Active,Dormant Judgment,01/01/1965,39,1,1,0,1,0,0,0,1,1,13055.43,2003-08,01/08/2003,,0,Active,1,1,19/11/2008,1937,5817.09,1,1,1,,,,,,,,,,,,,,,,0,,
98729,northeast,NY,Pending Allocation (1); Recalled | Contractual,Dormant Judgment,01/01/1950,55,1,1,0,1,0,1,0,1,1,14934.29,2005-05,01/05/2005,,0,Active,1,1,31/10/2005,183,5928.55,1,1,1,,,,,,,,,,,,,,,,0,,
98946,northeast,NY,Placement (3); Active,Dormant Judgment,01/01/1981,23,1,1,0,1,0,0,0,1,1,12077.38,2004-01,01/01/2004,,0,Active,1,1,12/06/2007,1258,5093.3,1,1,1,,,,,,,,,,,,,,,,0,,
99193,northeast,NY,Placement (3); Active,Dormant Judgment,01/01/1964,34,1,0,1,1,0,0,1,0,1,9331.9,1998-03,01/03/1998,,0,Active,1,1,01/06/2007,3379,3980.74,1,1,1,1,1,0,1,197.88,197.88,15/03/2019,15/03/2019,1,0,,7684,7684,4305,4305,0,0,
99202,northeast,NY,Placement (3); Active,Dormant Judgment,01/01/1958,44,1,1,0,1,0,0,0,0,0,3322.55,2002-03,01/03/2002,,0,Active,1,1,23/08/2005,1271,1323.49,1,1,1,,,,,,,,,,,,,,,,0,,
99388,northeast,NY,Placement (3); Active,Dormant Judgment,01/01/1959,44,1,1,0,1,0,0,0,0,1,8391.46,2002-10,01/10/2002,,0,Active,1,1,08/05/2008,2046,4113.69,1,1,1,,,,,,,,,,,,,,,,0,,
99660,northeast,NY,Placement (3); Active,Dormant Judgment,01/01/1944,63,1,1,0,1,0,0,0,0,1,16307.34,2007-01,01/01/2007,,0,Active,1,1,02/02/2009,763,7324.74,1,1,1,,,,,,,,,,,,,,,,0,,
99817,northeast,NY,Placement (3); Active,Dormant Judgment,01/01/1976,31,1,1,0,1,0,0,0,0,0,6309.3,2006-12,01/12/2006,,0,Active,1,1,13/12/2006,12,2784.66,1,1,1,,,,,,,,,,,,,,,,0,,
99930,northeast,NY,Placement (3); Active,Dormant Judgment,01/01/1975,33,1,1,1,1,0,0,0,1,1,5293.15,2008-01,01/01/2008,,0,Active,1,1,04/01/2008,3,2350.67,1,1,1,,,,,,,,,,,,,,,,0,,
100007,northeast,NY,Placement (3); Active,Dormant Judgment,01/01/1955,53,1,1,0,1,0,0,0,0,0,2377.23,2008-02,01/02/2008,,0,Active,1,1,29/02/2008,28,1084.73,1,1,1,,,,,,,,,,,,,,,,0,,
100061,northeast,NY,Pending Allocation (1); Recalled | Contractual,Dormant Judgment,01/01/1964,45,1,1,0,1,0,0,0,1,0,30545.11,2008-11,01/11/2008,,0,Active,1,1,25/11/2008,24,14215.87,1,1,1,,,,,,,,,,,,,,,,0,,
100070,northeast,NY,Placement (3); Active,Dormant Judgment,01/01/1963,46,1,1,0,1,0,0,0,1,0,3823.37,2009-01,01/01/2009,,0,Active,1,1,26/01/2009,25,1726.67,1,1,1,,,,,,,,,,,,,,,,0,,
100119,northeast,NY,Placement (3); Active,Dormant Judgment,01/01/1952,58,1,1,0,1,0,0,0,0,0,2317.92,2009-07,01/07/2009,,0,Active,1,1,13/07/2009,12,1123.28,1,1,1,,,,,,,,,,,,,,,,0,,
100247,northeast,NY,Placement (3); Active,Dormant Judgment,01/01/1969,33,1,0,1,1,0,1,0,1,1,26110,2001-07,01/07/2001,,0,Active,1,1,23/10/2006,1940,11225.3,1,1,1,8,8,0,8,1206.52,150.815,09/05/2023,06/02/2024,274,34.125,,7982,8255,6042,6315,0,0,
100390,northeast,NY,Placement (3); Active,Dormant Judgment,01/01/1963,39,1,1,1,1,0,1,0,1,0,4155.66,2001-10,01/10/2001,,0,Active,1,1,02/06/2007,2070,1754.12,1,1,1,,,,,,,,,,,,,,,,0,,
100435,northeast,NY,Placement (3); Active,Dormant Judgment,01/01/1969,33,1,1,0,1,0,0,0,0,1,5052.31,2002-03,01/03/2002,,0,Active,1,1,02/06/2007,1919,2143.25,1,1,1,,,,,,,,,,,,,,,,0,,
100524,northeast,NY,Placement (3); Active,Dormant Judgment,01/01/1956,47,1,1,0,1,0,0,0,0,1,5859.36,2002-09,01/09/2002,,0,Active,1,1,06/08/2004,705,2234,1,1,1,,,,,,,,,,,,,,,,0,,
100540,northeast,NY,Placement (3); Active,Dormant Judgment,01/01/1963,37,1,1,0,1,0,0,0,1,1,10861,1999-12,01/12/1999,,0,Active,1,1,24/06/2004,1667,4122.83,1,1,1,,,,,,,,,,,,,,,,0,,
100602,northeast,NY,Placement (3); Active,Dormant Judgment,01/01/1977,26,1,1,0,1,0,0,0,1,1,24828.65,2003-01,01/01/2003,,0,Active,1,1,07/07/2004,553,9412.51,1,1,1,,,,,,,,,,,,,,,,0,,
100723,northeast,NY,Placement (3); Active,Dormant Judgment,01/01/1958,45,1,1,0,1,0,0,0,0,1,14211.69,2002-09,01/09/2002,,0,Active,1,1,16/06/2004,654,5393.19,1,1,1,,,,,,,,,,,,,,,,0,,
100891,northeast,NY,Placement (3); Active,Dormant Judgment,01/01/1957,47,1,1,0,1,0,0,0,0,1,5085.54,2003-12,01/12/2003,,0,Active,1,1,06/01/2005,402,1980.3,1,1,1,,,,,,,,,,,,,,,,0,,
100946,northeast,NY,Placement (3); Active,Dormant Judgment,01/01/1973,30,1,1,0,1,0,0,1,1,1,5431.21,2003-04,01/04/2003,,0,Active,1,1,03/06/2005,794,2143.07,1,1,1,,,,,,,,,,,,,,,,0,,
101088,northeast,NY,Placement (3); Active,Dormant Judgment,01/01/1959,47,1,1,0,1,0,0,0,1,1,3655.97,2005-09,01/09/2005,,0,Active,1,1,31/01/2008,882,1584.92,1,1,1,,,,,,,,,,,,,,,,0,,
101227,northeast,NY,Placement (3); Active,Dormant Judgment,01/01/1974,30,1,1,0,1,0,0,0,0,1,9275.55,2004-05,01/05/2004,,0,Active,1,1,02/11/2006,915,3899.23,1,1,1,,,,,,,,,,,,,,,,0,,
101271,northeast,NY,Placement (3); Active,Dormant Judgment,01/01/1966,38,1,1,1,1,0,0,0,1,1,14167.56,2003-12,01/12/2003,,0,Active,1,1,08/12/2006,1103,5859.4,1,1,1,,,,,,,,,,,,,,,,0,,
101324,northeast,NY,Placement (3); Active,Dormant Judgment,01/01/1978,28,1,0,1,1,0,0,0,1,1,0.01,2005-11,01/11/2005,,0,Active,1,1,25/06/2007,601,1770.26,1,1,1,10,10,0,10,4145.7,414.57,13/06/2022,02/12/2022,173,17.2,,6068,6240,5467,5639,0,0,
101350,northeast,NY,Placement (3); Active,Dormant Judgment,01/01/1950,54,1,1,0,1,0,0,0,0,1,5796.78,2003-12,01/12/2003,,0,Active,1,1,25/06/2007,1302,2945.47,1,1,1,,,,,,,,,,,,,,,,0,,
101542,northeast,NY,Placement (3); Active,Dormant Judgment,01/01/1973,33,1,1,0,1,0,0,0,1,1,19608.71,2005-08,01/08/2005,,0,Active,1,1,05/06/2008,1039,8584.69,1,1,1,,,,,,,,,,,,,,,,0,,
101732,northeast,NY,Placement (3); Active,Dormant Judgment,01/01/1979,24,1,1,0,1,0,0,0,1,1,8689.64,2002-12,01/12/2002,,0,Active,1,1,23/02/2006,1180,3495.52,1,1,1,,,,,,,,,,,,,,,,0,,
101765,northeast,NY,Placement (3); Active,Dormant Judgment,01/01/1950,54,1,1,0,1,0,0,0,0,0,7321.1,2003-10,01/10/2003,,0,Active,1,1,08/06/2006,981,2971.51,1,1,1,,,,,,,,,,,,,,,,0,,
101944,northeast,NY,Placement (3); Active,Dormant Judgment,01/01/1958,44,1,1,0,1,0,0,0,0,1,3686.27,2002-05,01/05/2002,,0,Active,1,1,22/06/2006,1513,1502.22,1,1,1,,,,,,,,,,,,,,,,0,,
102087,northeast,NY,Placement (3); Active,Dormant Judgment,01/01/1963,38,1,1,0,1,0,0,0,1,1,4445.87,2001-04,01/04/2001,,0,Active,1,1,12/04/2006,1837,1806.83,1,1,1,,,,,,,,,,,,,,,,0,,
102448,northeast,NY,Placement (3); Active,Dormant Judgment,01/01/1954,49,1,1,0,1,0,0,0,0,1,33974.73,2003-06,01/06/2003,,0,Active,1,1,27/08/2007,1548,14415.75,1,1,1,,,,,,,,,,,,,,,,0,,
102601,northeast,NY,Placement (3); Active,Dormant Judgment,01/01/1966,35,1,1,0,1,0,0,0,0,1,6473.97,2001-03,01/03/2001,,0,Active,1,1,20/09/2006,2029,2670.26,1,1,1,,,,,,,,,,,,,,,,0,,
102670,southeast,FL,Closed (9); PIF,Dormant Judgment,01/01/1976,31,1,1,1,1,0,1,0,1,1,12.5,2006-09,01/09/2006,1361.05,1,Active,1,1,01/02/2008,518,1742.52,1,1,1,11,11,0,11,2518.52,228.9563636,22/11/2016,04/04/2017,134,12.0909,,3735,3868,3217,3350,0,1,
102745,west,CA,Closed (9); SIF,Dormant Judgment,01/01/1968,34,1,1,1,1,0,0,0,0,1,7346.6,2002-06,01/06/2002,,0,Dormant,0,1,03/08/2006,1524,10304.22,1,1,1,1,1,0,1,12000,12000,04/05/2015,04/05/2015,1,0,,4720,4720,3196,3196,0,1,
103005,northeast,NY,Closed (9); PIF,Dormant Judgment,01/01/1962,46,1,1,1,1,1,1,0,0,1,0,2008-05,01/05/2008,,0,Active,1,1,09/09/2011,1226,2339.13,1,1,1,25,25,0,25,3363.88,134.5552,17/08/2015,22/09/2016,403,16.08,254.0605845,2664,3066,1438,1840,0,1,
103022,southwest,TX,Closed (9); SIF,Dormant Judgment,01/01/1975,30,1,1,0,0,0,0,0,1,1,727.85,2004-12,01/12/2004,1213.1,1,Dormant,0,1,16/12/2008,1476,1493.1,1,1,1,2,2,0,2,1399.34,699.67,07/10/2015,07/10/2015,1,0,,3962,3962,2486,2486,0,1,
103123,northeast,PA,Closed (9); SIF,Dormant Judgment,01/01/1989,21,1,1,1,0,0,0,0,0,1,259.11,2009-09,01/09/2009,,0,Active,1,1,09/02/2012,891,1638.74,1,1,1,1,1,0,1,1751.28,1751.28,01/07/2014,01/07/2014,1,0,,1764,1764,873,873,1,1,1
103190,midwest,OH,Closed (9); PIF,Dormant Judgment,01/01/1958,49,1,1,0,1,0,0,0,1,1,0,2006-11,01/11/2006,,0,Dormant,0,1,20/08/2009,1023,1004.65,1,1,1,28,28,0,28,1395.26,49.83071429,03/11/2013,03/02/2016,823,29.3571,51.60088532,2559,3381,1536,2358,0,1,
103626,southeast,FL,Closed (9); PIF,Dormant Judgment,01/01/1949,52,1,1,1,1,0,0,1,1,1,0,2001-05,01/05/2001,5380.54,1,Dormant,0,1,09/10/2001,161,5584.63,1,1,1,51,51,0,51,14306.32,280.5160784,07/10/2015,26/06/2017,629,12.3137,692.275774,5272,5900,5111,5739,0,1,
103714,southwest,TX,Closed (9); SIF,Dormant Judgment,01/01/1905,103,0,1,0,0,0,0,0,1,1,2408.49,2008-05,01/05/2008,3729.15,1,Dormant,0,1,01/05/2009,365,4691.44,1,1,1,2,2,0,2,2400,1200,13/02/2015,13/02/2015,1,0,,2479,2479,2114,2114,0,1,
103823,southeast,GA,Closed (9); SIF,Dormant Judgment,01/01/1979,27,1,1,1,1,0,1,0,0,1,15163.7,2006-03,01/03/2006,,0,Dormant,0,1,26/06/2008,848,13490.49,1,1,1,1,1,0,1,5000,5000,29/05/2014,29/05/2014,1,0,,3011,3011,2163,2163,0,1,
103836,northeast,NY,Closed (9); SIF,Dormant Judgment,01/01/1972,33,1,1,0,1,0,0,1,0,1,2431.36,2005-06,01/06/2005,,0,Active,1,1,05/05/2009,1434,3350.35,1,1,1,2,2,0,2,2375.7,1187.85,31/12/2013,31/01/2014,32,15.5,,3135,3166,1701,1732,0,1,
104000,southwest,TX,Closed (9); SIF,Dormant Judgment,01/01/1955,49,1,1,1,0,1,0,0,1,1,14262.18,2004-04,01/04/2004,10838.95,1,Dormant,0,1,22/02/2006,692,13767.69,1,1,1,1,1,0,1,10000,10000,10/03/2016,10/03/2016,1,0,,4361,4361,3669,3669,0,1,
104063,west,CA,Closed (9); PIF,Dormant Judgment,01/01/1985,21,1,1,1,1,0,1,0,1,1,0,2006-06,01/06/2006,3635.75,1,Active,1,1,21/11/2018,4556,11952.55,1,1,1,59,59,0,59,13740.9,232.8966102,08/07/2014,18/11/2019,1960,33.2034,213.3835578,2959,4918,-1597,362,0,0,
104088,southeast,GA,Closed (9); PIF,Dormant Judgment,01/01/1966,43,1,1,1,1,0,1,0,0,1,0.01,2008-11,01/11/2008,,0,Dormant,0,1,17/12/2009,411,1699.7,1,1,1,8,8,0,8,2498.4,312.3,15/11/2013,17/02/2015,460,57.375,165.3126104,1840,2299,1429,1888,0,1,
104196,west,CA,Closed (9); PIF,Dormant Judgment,01/01/1982,26,1,1,1,1,0,0,0,0,1,16.52,2008-04,01/04/2008,3093.41,1,Dormant,0,1,06/03/2012,1435,4518.36,1,1,1,1,1,0,1,5620.12,5620.12,07/05/2014,07/05/2014,1,0,,2227,2227,792,792,0,1,
104256,west,CA,Closed (9); SIF,Dormant Judgment,01/01/1969,39,1,1,1,1,0,0,0,1,0,47627.66,2007-09,01/09/2007,10175.86,1,Active,1,1,11/02/2019,4181,44522.11,1,1,1,1,1,0,1,3000,3000,09/06/2020,09/06/2020,1,0,,4665,4665,484,484,0,1,
104455,southeast,AL,Closed (9); SIF,Dormant Judgment,01/01/1965,39,1,1,1,1,0,0,0,1,1,405.62,2003-10,01/10/2003,,0,Active,1,1,17/12/2009,2269,944.18,1,1,1,2,2,0,2,1245,622.5,30/05/2014,17/02/2016,629,314,60.24493641,3894,4522,1625,2253,0,1,
104594,southwest,TX,Closed (9); SIF,Dormant Judgment,01/01/1954,51,1,1,0,0,0,0,0,0,1,2604.7,2005-06,01/06/2005,1933.4,1,Dormant,0,1,08/08/2008,1164,2807.71,1,1,1,2,2,0,2,1000,500,21/02/2014,28/02/2014,8,3.5,,3187,3194,2023,2030,0,1,
104780,southwest,AZ,Closed (9); PIF,Dormant Judgment,01/01/1979,29,1,1,1,1,0,1,0,0,1,124.09,2008-06,01/06/2008,2170.85,1,Dormant,0,1,01/07/2009,395,3033.74,1,1,1,15,15,0,15,3140.24,209.3493333,14/10/2015,27/04/2016,197,13.0667,,2691,2887,2296,2492,0,1,
104789,northeast,NY,Closed (9); PIF,Dormant Judgment,01/01/1980,29,1,1,1,1,1,0,0,0,1,0.01,2008-12,01/12/2008,,0,Active,1,1,12/06/2012,1289,7767.41,1,1,1,87,87,0,87,11116.84,127.7797701,27/02/2015,08/01/2019,1412,16.2184,239.6340362,2279,3690,990,2401,0,1,
105032,southeast,FL,Closed (9); SIF,Dormant Judgment,01/01/1979,22,1,1,1,1,0,1,0,0,1,953.28,2001-05,01/05/2001,1084.05,1,Dormant,0,1,15/11/2001,198,1226.01,1,1,1,1,1,0,1,2215,2215,12/08/2014,12/08/2014,1,0,,4851,4851,4653,4653,0,1,
105136,southwest,TX,Closed (9); PIF,Dormant Judgment,01/01/1951,57,1,1,1,0,0,0,0,1,1,0,2008-05,01/05/2008,,0,Pending,0,0,05/04/2011,1069,2727.17,1,1,1,1,1,0,1,3905.39,3905.39,21/09/2018,21/09/2018,1,0,,3795,3795,2726,2726,0,1,
105529,southwest,TX,Placement (3); Active,Dormant Judgment,01/01/1966,49,1,1,1,0,0,0,0,0,1,2020.08,2014-10,01/10/2014,1836.48,1,Active,1,1,01/11/2017,1127,2016.48,1,1,1,1,1,0,1,618.75,618.75,13/02/2024,13/02/2024,1,0,,3422,3422,2295,2295,0,0,
105547,southeast,GA,Placement (3); Active,Dormant Judgment,01/01/1968,45,1,1,1,1,1,0,0,1,1,4573.07,2013-04,01/04/2013,,0,Active,1,1,10/10/2017,1653,3200.14,1,1,1,,,,,,,,,,,,,,,,0,,
105795,southeast,AL,Placement (3); Active,Dormant Judgment,01/01/1968,49,1,1,1,1,0,0,0,1,1,2360.96,2016-08,01/08/2016,1490.67,1,Active,1,1,28/11/2017,484,1602,1,1,1,,,,,,,,,,,,,,,,0,,
105838,southwest,TX,Placement (3); Active,Dormant Judgment,01/01/1975,39,1,1,0,0,0,0,0,0,1,747.18,2013-12,01/12/2013,532.89,1,Active,1,1,26/07/2016,968,655.89,1,1,1,,,,,,,,,,,,,,,,0,,
106053,southwest,TX,Placement (3); Active,Dormant Judgment,01/01/1943,71,0,1,0,0,0,0,0,0,0,912.01,2013-11,01/11/2013,662.17,1,Active,1,1,02/10/2016,1066,785.17,1,1,1,,,,,,,,,,,,,,,,0,,
106058,southwest,TX,Placement (3); Active,Dormant Judgment,01/01/1976,38,1,1,0,0,0,0,0,0,0,765.93,2014-06,01/06/2014,547.03,1,Active,1,1,22/07/2016,782,690.03,1,1,1,,,,,,,,,,,,,,,,0,,
106716,southwest,TX,Placement (3); Active,Dormant Judgment,01/01/1978,37,1,1,1,0,0,0,0,0,1,1229.34,2014-12,01/12/2014,1323.9,1,Active,1,1,10/01/2017,771,917.34,1,1,1,,,,,,,,,,,,,,,,0,,
106840,midwest,OH,Closed (9); PIF,Dormant Judgment,01/01/1961,49,1,0,0,1,0,0,0,0,1,9.66,2009-07,01/07/2009,1154.52,1,Dormant,0,1,20/05/2014,1784,,0,1,1,,,,,,,,,,,,,,,,0,,
106883,southwest,TX,Placement (3); Active,Dormant Judgment,01/01/1960,55,1,1,0,0,0,0,0,0,1,889.23,2014-08,01/08/2014,696.54,1,Active,1,1,27/02/2017,941,,0,1,1,,,,,,,,,,,,,,,,0,,
106997,southwest,TX,Placement (3); Active,Dormant Judgment,01/01/1989,25,1,1,0,0,0,0,0,0,1,10024.64,2014-03,01/03/2014,12388.49,1,Active,1,1,21/03/2017,1116,7855.33,1,1,1,,,,,,,,,,,,,,,,0,,
107053,southwest,TX,Placement (3); Active,Dormant Judgment,01/01/1956,58,1,1,0,0,0,0,0,1,1,1400.77,2013-10,01/10/2013,923.01,1,Active,1,1,17/03/2017,1263,1046.01,1,1,1,,,,,,,,,,,,,,,,0,,
107318,southwest,TX,Placement (3); Active,Dormant Judgment,01/01/1960,55,1,1,0,0,0,0,0,0,1,1892.2,2014-11,01/11/2014,1295.53,1,Active,1,1,27/04/2017,908,1418.53,1,1,1,,,,,,,,,,,,,,,,0,,
107427,southwest,OK,Closed (9); SIF,Dormant Judgment,01/01/1968,47,1,1,1,1,0,1,0,1,1,105.61,2015-01,01/01/2015,3516.48,1,Active,1,1,08/05/2017,858,3777.18,1,1,1,9,9,0,9,4256.63,472.9588889,24/09/2019,14/01/2020,113,12.4444,,1727,1839,869,981,1,1,1
107484,midwest,MI,Placement (3); Active,Dormant Judgment,01/01/1966,44,1,1,1,1,0,0,0,1,1,774.77,2009-12,01/12/2009,1619.73,1,Active,1,1,07/04/2014,1588,1780.68,1,1,1,10,10,0,10,1306.99,130.699,29/09/2015,31/08/2022,2529,252.8,15.7298753,2128,4656,540,3068,0,0,
107632,southwest,TX,Placement (3); Active,Dormant Judgment,01/01/1973,43,1,1,0,0,0,0,0,0,1,948.31,2015-08,01/08/2015,749.61,1,Active,1,1,28/07/2017,727,875.61,1,1,1,,,,,,,,,,,,,,,,0,,
107687,southwest,TX,Placement (3); Active,Dormant Judgment,01/01/1968,48,1,1,0,0,0,0,0,0,1,4130.49,2016-02,01/02/2016,3256.21,1,Active,1,1,14/07/2017,529,3388.54,1,1,1,,,,,,,,,,,,,,,,0,,
108176,southeast,AL,Placement (3); Active,Dormant Judgment,01/01/1964,53,1,1,0,1,0,0,0,0,1,1638.23,2016-11,01/11/2016,1185.93,1,Active,1,1,15/11/2017,379,1384.42,1,1,1,,,,,,,,,,,,,,,,0,,
108242,southeast,GA,Placement (3); Active,Dormant Judgment,01/01/1944,71,0,1,0,1,0,0,0,0,1,834.36,2014-11,01/11/2014,971.2,1,Active,1,1,11/09/2017,1045,575.2,1,1,1,,,,,,,,,,,,,,,,0,,
108280,southwest,OK,Placement (3); Active,Dormant Judgment,01/01/1994,21,1,1,1,1,0,0,0,1,1,16362.49,2014-07,01/07/2014,16101,1,Active,1,1,04/01/2018,1283,12046.41,1,1,1,,,,,,,,,,,,,,,,0,,
108408,southeast,FL,Placement (3); Active,Dormant Judgment,01/01/1939,65,1,1,0,1,0,0,0,0,0,5442.13,2004-01,01/01/2004,1648.21,1,Active,1,1,27/08/2007,1334,1948.21,1,1,1,,,,,,,,,,,,,,,,0,,
108478,southwest,TX,Placement (3); Active,Dormant Judgment,01/01/1962,54,1,1,0,0,0,0,0,0,1,3903.76,2016-01,01/01/2016,2556.76,1,Active,1,1,14/07/2017,560,2937.76,1,1,1,,,,,,,,,,,,,,,,0,,
108569,southwest,TX,Placement (3); Active,Dormant Judgment,01/01/1972,44,1,1,0,0,0,0,0,0,1,2651.97,2016-01,01/01/2016,1713.37,1,Active,1,1,18/08/2017,595,2009.37,1,1,1,,,,,,,,,,,,,,,,0,,
108664,northeast,NY,Closed (9); PIF,Dormant Judgment,01/01/1957,46,1,1,1,1,0,1,0,0,1,36.11,2002-07,01/07/2002,1102.93,1,Active,1,1,14/07/2008,2205,1446.28,1,1,1,8,8,0,8,2270.31,283.78875,14/05/2014,17/11/2014,188,23.375,,4335,4522,2130,2317,0,1,
108715,west,CA,Closed (9); SIF,Dormant Judgment,01/01/1954,56,1,1,1,1,0,0,0,0,1,2545.58,2010-02,01/02/2010,3657.84,1,Dormant,0,1,25/02/2013,1120,5913.65,1,1,1,10,10,0,10,5000,500,28/09/2015,20/06/2016,267,26.6,,2065,2331,945,1211,0,1,
108728,southwest,TX,Closed (9); SIF,Dormant Judgment,01/01/1970,34,1,1,1,0,0,0,0,0,1,2512.06,2003-08,01/08/2003,,0,Satisfied,0,1,28/08/2006,1123,2530.47,1,1,1,17,17,0,17,3736.18,219.7752941,24/10/2016,05/03/2020,1229,72.2353,92.52897531,4833,6061,3710,4938,0,1,
108729,northeast,NY,Closed (9); SIF,Dormant Judgment,01/01/1959,46,1,1,1,1,1,0,0,0,1,6120.32,2005-03,01/03/2005,,0,Active,1,1,21/02/2008,1087,6058.34,1,1,1,1,1,0,1,3957.59,3957.59,11/07/2015,11/07/2015,1,0,,3784,3784,2697,2697,0,1,
108865,southeast,FL,Placement (3); Active,Dormant Judgment,01/01/1963,43,1,1,0,1,0,0,0,1,1,8050.1,2005-09,01/09/2005,,0,Active,1,1,09/01/2009,1226,3279.12,1,1,1,,,,,,,,,,,,,,,,0,,
108886,southeast,FL,Closed (9); SIF,Dormant Judgment,01/01/1970,35,1,1,1,1,0,0,0,1,1,4615.11,2004-09,01/09/2004,,0,Active,1,1,27/04/2010,2064,7657.05,1,1,1,3,3,0,3,7100,2366.666667,18/02/2014,15/03/2019,1852,617,116.6861231,3457,5308,1393,3244,0,0,
109050,northeast,NJ,Closed (9); PIF,Dormant Judgment,01/01/1962,41,1,1,1,1,0,1,0,0,0,15,2002-09,01/09/2002,,0,Active,1,1,12/09/2007,1837,2056.93,1,1,1,4,4,0,4,2347.68,586.92,08/09/2014,08/12/2014,92,22.75,,4390,4481,2553,2644,0,1,
109147,southeast,FL,Placement (3); Active,Dormant Judgment,01/01/1963,45,1,1,0,1,0,0,0,1,1,20160.21,2007-09,01/09/2007,,0,Active,1,1,12/08/2008,346,7453.68,1,1,1,,,,,,,,,,,,,,,,0,,
109395,west,CA,Closed (9); SIF,Dormant Judgment,01/01/1979,25,1,1,1,1,0,1,0,1,0,33.17,2004-04,01/04/2004,,0,Dormant,0,1,29/02/2008,1429,2980.94,1,1,1,33,33,0,33,5710.02,173.0309091,06/05/2016,25/10/2017,538,16.2727,323.0406668,4418,4955,2989,3526,0,1,
109418,southeast,FL,Closed (9); SIF,Dormant Judgment,01/01/1951,53,1,1,1,1,0,1,0,0,1,16.05,2003-09,01/09/2003,,0,Active,1,1,12/05/2008,1715,2875.88,1,1,1,4,4,0,4,5195.65,1298.9125,21/04/2015,02/06/2015,43,10.5,,4250,4292,2535,2577,0,1,
109571,northeast,NJ,Placement (3); Active,Dormant Judgment,01/01/1985,23,1,1,1,1,0,0,0,1,0,2395.16,2007-10,01/10/2007,,0,Active,1,1,20/04/2009,567,2117.28,1,1,1,,,,,,,,,,,,,,,,0,,
109613,midwest,MI,Placement (3); Active,Dormant Judgment,01/01/1965,38,1,1,1,1,0,0,0,0,0,2401.68,2003-05,01/05/2003,,0,Dormant,0,1,30/01/2007,1370,2742.93,1,1,1,3,3,0,3,1693.93,564.6433333,10/07/2017,29/06/2021,1451,483.3333,35.53283764,5184,6634,3814,5264,0,0,
109615,southeast,FL,Placement (3); Active,Dormant Judgment,01/01/1974,31,1,1,1,1,0,0,0,0,1,4526.05,2004-12,01/12/2004,,0,Active,1,1,12/10/2006,680,2198.46,1,1,1,,,,,,,,,,,,,,,,0,,
109677,southeast,GA,Closed (9); PIF,Dormant Judgment,01/01/1972,36,1,1,1,1,0,1,0,1,1,15.52,2008-02,01/02/2008,,0,Dormant,0,1,14/07/2009,529,1535,1,1,1,5,5,0,5,2203,440.6,01/05/2015,26/08/2015,118,23.4,,2646,2763,2117,2234,0,1,
109686,northeast,NY,Closed (9); PIF,Dormant Judgment,01/01/1981,21,1,1,1,1,1,1,0,1,1,0,2001-10,01/10/2001,,0,Active,1,1,19/03/2007,1995,1687.55,1,1,1,11,11,0,11,3071.7,279.2454545,30/03/2015,31/03/2017,733,66.5455,127.5488853,4928,5660,2933,3665,0,1,
